Z,A,E,Yield,Error,Z_physical,A_physical,E_physical,Yield_physical,Error_physical,E_group
-0.1875,-0.05,0.4,9.73e-09,6.22e-10,42.0,115.0,14.0,6.301472333333334e-08,4.028279333333334e-09,14.000 MeV
-0.1875,-0.033333333,0.4,6.1e-09,3.91e-10,42.0,116.00000002,14.0,3.950563333333334e-08,2.5322463333333338e-09,14.000 MeV
-0.1875,-0.016666667,0.4,8.09e-10,5.17e-11,42.0,116.99999998000001,14.0,5.239353666666667e-09,3.348264333333334e-10,14.000 MeV
-0.15,-0.383333333,0.4,1.37e-11,7.86e-13,43.0,95.00000002000002,14.0,8.872576666666668e-11,5.090398000000001e-12,14.000 MeV
-0.15,-0.366666667,0.4,0.0,0.0,43.0,95.99999998,14.0,0.0,0.0,14.000 MeV
-0.15,-0.35,0.4,3.49e-08,2.01e-09,43.0,97.0,14.0,2.2602403333333338e-07,1.3017430000000001e-08,14.000 MeV
-0.15,-0.333333333,0.4,8.6e-07,5.51e-08,43.0,98.00000002,14.0,5.569646666666667e-06,3.568459666666667e-07,14.000 MeV
-0.15,-0.316666667,0.4,1.42e-05,8.13e-07,43.0,98.99999998000001,14.0,9.196393333333334e-05,5.2652590000000006e-06,14.000 MeV
-0.15,-0.3,0.4,0.000133173,8.52e-06,43.0,100.0,14.0,0.0008624727390000001,5.5178360000000004e-05,14.000 MeV
-0.15,-0.283333333,0.4,0.000939809,6.01e-05,43.0,101.00000002,14.0,0.006086516353666667,0.0003892276333333334,14.000 MeV
-0.15,-0.266666667,0.4,0.00512103,0.00029306,43.0,101.99999998000001,14.0,0.033165497290000005,0.0018979542466666668,14.000 MeV
-0.15,-0.25,0.4,0.02032136,0.001300569,43.0,103.00000000000001,14.0,0.13160790114666668,0.008422918367,14.000 MeV
-0.15,-0.233333333,0.4,0.036725858,0.00235045,43.0,104.00000002,14.0,0.2378488983606667,0.015222297683333335,14.000 MeV
-0.15,-0.216666667,0.4,0.062981749,0.00403083,43.0,104.99999998000001,14.0,0.4078908004403334,0.026104998690000002,14.000 MeV
-0.15,-0.2,0.4,0.078993896,0.005055608,43.0,106.00000000000001,14.0,0.5115908017946666,0.03274180261066667,14.000 MeV
-0.15,-0.183333333,0.4,0.096690931,0.006188239,43.0,107.00000002000002,14.0,0.6262026994663333,0.04007709851033334,14.000 MeV
-0.15,-0.166666667,0.4,0.103837413,0.006645597,43.0,107.99999998000001,14.0,0.6724856990590001,0.043039101371000005,14.000 MeV
-0.15,-0.15,0.4,0.092716151,0.005933851,43.0,109.00000000000001,14.0,0.6004606992596667,0.03842959702633334,14.000 MeV
-0.15,-0.133333333,0.4,0.059252633,0.003792161,43.0,110.00000002000002,14.0,0.3837398021856667,0.02455929868966667,14.000 MeV
-0.15,-0.116666667,0.4,0.030372109,0.001943801,43.0,110.99999998,14.0,0.19669990192033338,0.012588703209666667,14.000 MeV
-0.15,-0.1,0.4,0.010719749,0.000686064,43.0,112.0,14.0,0.06942466777366668,0.0044431791520000005,14.000 MeV
-0.15,-0.083333333,0.4,0.00322772,0.000206574,43.0,113.00000002000002,14.0,0.02090379062666667,0.0013378420820000002,14.000 MeV
-0.15,-0.066666667,0.4,0.000655943,4.2e-05,43.0,113.99999998000001,14.0,0.004248105515666667,0.00027200600000000004,14.000 MeV
-0.15,-0.05,0.4,2.31e-05,1.48e-06,43.0,115.0,14.0,0.00014960330000000002,9.584973333333335e-06,14.000 MeV
-0.15,-0.033333333,0.4,1.17e-05,7.5e-07,43.0,116.00000002,14.0,7.57731e-05,4.857250000000001e-06,14.000 MeV
-0.15,-0.016666667,0.4,1.92e-06,1.23e-07,43.0,116.99999998000001,14.0,1.243456e-05,7.965890000000001e-07,14.000 MeV
-0.15,-2.22e-16,0.4,2.59e-08,1.65e-09,43.0,118.0,14.0,1.6773703333333335e-07,1.0685950000000001e-08,14.000 MeV
-0.15,0.016666667,0.4,2.64e-09,1.7e-10,43.0,119.00000002,14.0,1.709752e-08,1.1009766666666668e-09,14.000 MeV
-0.15,0.033333333,0.4,2.12e-10,1.35e-11,43.0,119.99999998000001,14.0,1.3729826666666667e-09,8.74305e-11,14.000 MeV
-0.1125,-0.333333333,0.4,1.05e-10,6.75e-12,44.0,98.00000002,14.0,6.800150000000001e-10,4.371525e-11,14.000 MeV
-0.1125,-0.316666667,0.4,4.46e-09,2.86e-10,44.0,98.99999998000001,14.0,2.888444666666667e-08,1.8522313333333336e-09,14.000 MeV
-0.1125,-0.3,0.4,1.07e-07,6.81e-09,44.0,100.0,14.0,6.929676666666668e-07,4.410383000000001e-08,14.000 MeV
-0.1125,-0.283333333,0.4,1.84e-06,1.18e-07,44.0,101.00000002,14.0,1.1916453333333335e-05,7.642073333333335e-07,14.000 MeV
-0.1125,-0.266666667,0.4,2.47e-05,1.58e-06,44.0,101.99999998000001,14.0,0.00015996543333333336,1.0232606666666667e-05,14.000 MeV
-0.1125,-0.25,0.4,0.000195897,1.51e-05,44.0,103.00000000000001,14.0,0.0012686942710000001,9.779263333333334e-05,14.000 MeV
-0.1125,-0.233333333,0.4,0.000781831,5e-05,44.0,104.00000002,14.0,0.005063398166333334,0.00032381666666666674,14.000 MeV
-0.1125,-0.216666667,0.4,0.001536531,9.83e-05,44.0,104.99999998000001,14.0,0.009951086933000002,0.0006366235666666667,14.000 MeV
-0.1125,-0.2,0.4,0.00582008,0.000372485,44.0,106.00000000000001,14.0,0.03769277810666667,0.002412337021666667,14.000 MeV
-0.1125,-0.183333333,0.4,0.015253069,0.000976196,44.0,107.00000002000002,14.0,0.09878395920033334,0.006322170694666667,14.000 MeV
-0.1125,-0.166666667,0.4,0.034610927,0.002215096,44.0,107.99999998000001,14.0,0.22415190022766668,0.014345700061333335,14.000 MeV
-0.1125,-0.15,0.4,0.065703505,0.002973411,44.0,109.00000000000001,14.0,0.42551779954833335,0.019256800773000002,14.000 MeV
-0.1125,-0.133333333,0.4,0.087112533,0.005575207,44.0,110.00000002000002,14.0,0.5641698012190001,0.03610689893433334,14.000 MeV
-0.1125,-0.116666667,0.4,0.095016064,0.006081018,44.0,110.99999998,14.0,0.6153557024853334,0.039382699574,14.000 MeV
-0.1125,-0.1,0.4,0.073994153,0.004735627,44.0,112.0,14.0,0.4792107995456667,0.030669498994333338,14.000 MeV
-0.1125,-0.083333333,0.4,0.041266435,0.003125352,44.0,113.00000002000002,14.0,0.26725518853833335,0.020240821336,14.000 MeV
-0.1125,-0.066666667,0.4,0.022548083,0.001443073,44.0,113.99999998000001,14.0,0.1460289015356667,0.009345821772333335,14.000 MeV
-0.1125,-0.05,0.4,0.005154644,0.000329898,44.0,115.0,14.0,0.03338319275866667,0.0021365294140000004,14.000 MeV
-0.1125,-0.033333333,0.4,0.00212441,0.000135963,44.0,116.00000002,14.0,0.013758387296666669,0.0008805417090000002,14.000 MeV
-0.1125,-0.016666667,0.4,0.000428448,2.74e-05,44.0,116.99999998000001,14.0,0.002774772064,0.00017745153333333335,14.000 MeV
-0.1125,-2.22e-16,0.4,6.15e-05,3.94e-06,44.0,118.0,14.0,0.00039829450000000005,2.5516753333333337e-05,14.000 MeV
-0.1125,0.016666667,0.4,6.29e-06,4.03e-07,44.0,119.00000002,14.0,4.073613666666667e-05,2.6099623333333338e-06,14.000 MeV
-0.1125,0.033333333,0.4,5.02e-07,3.21e-08,44.0,119.99999998000001,14.0,3.251119333333334e-06,2.0789030000000005e-07,14.000 MeV
-0.1125,0.05,0.4,1.43e-08,9.14e-10,44.0,121.0,14.0,9.261156666666669e-08,5.919368666666668e-09,14.000 MeV
-0.1125,0.066666667,0.4,9.94e-10,6.36e-11,44.0,122.00000002,14.0,6.437475333333335e-09,4.118948000000001e-10,14.000 MeV
-0.1125,0.083333333,0.4,0.0,0.0,44.0,122.99999998000001,14.0,0.0,0.0,14.000 MeV
-0.1125,0.1,0.4,4.82e-13,3.09e-14,44.0,124.00000000000001,14.0,3.121592666666667e-12,2.0011870000000002e-13,14.000 MeV
-0.075,-0.3,0.4,0.0,0.0,45.0,100.0,14.0,0.0,0.0,14.000 MeV
-0.075,-0.283333333,0.4,3.34e-10,1.91e-11,45.0,101.00000002,14.0,2.1630953333333333e-09,1.2369796666666668e-10,14.000 MeV
-0.075,-0.266666667,0.4,1.11e-08,5.94e-10,45.0,101.99999998000001,14.0,7.18873e-08,3.846942e-09,14.000 MeV
-0.075,-0.25,0.4,2.66e-08,1.57e-09,45.0,103.00000000000001,14.0,1.722704666666667e-07,1.0167843333333334e-08,14.000 MeV
-0.075,-0.233333333,0.4,1.66e-06,9.14e-08,45.0,104.00000002,14.0,1.0750713333333334e-05,5.919368666666667e-07,14.000 MeV
-0.075,-0.216666667,0.4,6.87e-07,2.07e-08,45.0,104.99999998000001,14.0,4.449241000000001e-06,1.3406010000000002e-07,14.000 MeV
-0.075,-0.2,0.4,4.5e-05,2.41e-06,45.0,106.00000000000001,14.0,0.00029143500000000004,1.5607963333333336e-05,14.000 MeV
-0.075,-0.183333333,0.4,0.000271152,1.74e-05,45.0,107.00000002000002,14.0,0.001756070736,0.00011268820000000002,14.000 MeV
-0.075,-0.166666667,0.4,0.001375142,7.6e-05,45.0,107.99999998000001,14.0,0.008905877972666667,0.0004922013333333334,14.000 MeV
-0.075,-0.15,0.4,0.005842578,0.000264406,45.0,109.00000000000001,14.0,0.03783848265400001,0.0017123813913333336,14.000 MeV
-0.075,-0.133333333,0.4,0.016595324,0.000949698,45.0,110.00000002000002,14.0,0.10747684999866669,0.0061505608140000004,14.000 MeV
-0.075,-0.116666667,0.4,0.038864723,0.002487333,45.0,110.99999998,14.0,0.25170090105566667,0.016108797619,14.000 MeV
-0.075,-0.1,0.4,0.06236409,0.004913465,45.0,112.0,14.0,0.40389063487000004,0.03182123716166667,14.000 MeV
-0.075,-0.083333333,0.4,0.092990072,0.005951361,45.0,113.00000002000002,14.0,0.6022347029626667,0.038542997623,14.000 MeV
-0.075,-0.066666667,0.4,0.078854664,0.006147077,45.0,113.99999998000001,14.0,0.510689088952,0.03981051967766667,14.000 MeV
-0.075,-0.05,0.4,0.045118416,0.002887591,45.0,115.0,14.0,0.29220190148800007,0.018701001846333335,14.000 MeV
-0.075,-0.033333333,0.4,0.034295212,0.002639508,45.0,116.00000002,14.0,0.22210722464933336,0.017094333644000002,14.000 MeV
-0.075,-0.016666667,0.4,0.018092012,0.001157891,45.0,116.99999998000001,14.0,0.11716990038266668,0.007498888079666668,14.000 MeV
-0.075,-2.22e-16,0.4,0.005979769,0.000382704,45.0,118.0,14.0,0.03872697730033334,0.0024785186720000002,14.000 MeV
-0.075,0.016666667,0.4,0.001438241,9.2e-05,45.0,119.00000002,14.0,0.009314528129666669,0.0005958226666666667,14.000 MeV
-0.075,0.033333333,0.4,0.000267586,1.71e-05,45.0,119.99999998000001,14.0,0.0017329761313333335,0.0001107453,14.000 MeV
-0.075,0.05,0.4,3.39e-05,2.17e-06,45.0,121.0,14.0,0.0002195477,1.4053643333333335e-05,14.000 MeV
-0.075,0.066666667,0.4,3.16e-06,2.02e-07,45.0,122.00000002,14.0,2.0465213333333334e-05,1.3082193333333335e-06,14.000 MeV
-0.075,0.083333333,0.4,2.05e-07,1.31e-08,45.0,122.99999998000001,14.0,1.3276483333333334e-06,8.483996666666667e-08,14.000 MeV
-0.075,0.1,0.4,9.67e-09,6.18e-10,45.0,124.00000000000001,14.0,6.262614333333334e-08,4.002374000000001e-09,14.000 MeV
-0.075,0.116666667,0.4,5.73e-10,3.66e-11,45.0,125.00000002000002,14.0,3.7109390000000005e-09,2.3703380000000003e-10,14.000 MeV
-0.075,0.133333333,0.4,0.0,0.0,45.0,125.99999998,14.0,0.0,0.0,14.000 MeV
-0.075,0.15,0.4,0.0,0.0,45.0,127.0,14.0,0.0,0.0,14.000 MeV
-0.075,0.166666667,0.4,0.0,0.0,45.0,128.00000002000002,14.0,0.0,0.0,14.000 MeV
-0.0375,-0.266666667,0.4,4.45e-13,2.84e-14,46.0,101.99999998000001,14.0,2.8819683333333337e-12,1.839278666666667e-13,14.000 MeV
-0.0375,-0.25,0.4,2.47e-11,1.57e-12,46.0,103.00000000000001,14.0,1.5996543333333335e-10,1.0167843333333334e-11,14.000 MeV
-0.0375,-0.233333333,0.4,3.21e-10,2.05e-11,46.0,104.00000002,14.0,2.078903e-09,1.3276483333333335e-10,14.000 MeV
-0.0375,-0.216666667,0.4,2.36e-09,1.51e-10,46.0,104.99999998000001,14.0,1.5284146666666668e-08,9.779263333333335e-10,14.000 MeV
-0.0375,-0.2,0.4,3.34e-08,2.13e-09,46.0,106.00000000000001,14.0,2.1630953333333336e-07,1.379459e-08,14.000 MeV
-0.0375,-0.183333333,0.4,4.76e-07,2.49e-08,46.0,107.00000002000002,14.0,3.082734666666667e-06,1.6126070000000003e-07,14.000 MeV
-0.0375,-0.166666667,0.4,5.61e-06,3.59e-07,46.0,107.99999998000001,14.0,3.633223e-05,2.325003666666667e-06,14.000 MeV
-0.0375,-0.15,0.4,5.61e-05,2.93e-06,46.0,109.00000000000001,14.0,0.00036332230000000006,1.8975656666666668e-05,14.000 MeV
-0.0375,-0.133333333,0.4,0.000361227,2.31e-05,46.0,110.00000002000002,14.0,0.0023394264610000002,0.00014960330000000002,14.000 MeV
-0.0375,-0.116666667,0.4,0.001924421,0.000100417,46.0,110.99999998,14.0,0.012463191869666667,0.0006503339643333334,14.000 MeV
-0.0375,-0.1,0.4,0.007371498,0.000471776,46.0,112.0,14.0,0.047740278214,0.003055378634666667,14.000 MeV
-0.0375,-0.083333333,0.4,0.019404924,0.001494354,46.0,113.00000002000002,14.0,0.12567275613200002,0.009677934622000001,14.000 MeV
-0.0375,-0.066666667,0.4,0.047250486,0.003024041,46.0,113.99999998000001,14.0,0.30600989749800006,0.01958469752966667,14.000 MeV
-0.0375,-0.05,0.4,0.064131071,0.004951329,46.0,115.0,14.0,0.4153341928196667,0.032066457047,14.000 MeV
-0.0375,-0.033333333,0.4,0.092560662,0.005923892,46.0,116.00000002,14.0,0.5994537006660001,0.03836509922266667,14.000 MeV
-0.0375,-0.016666667,0.4,0.072778927,0.005510833,46.0,116.99999998000001,14.0,0.47134059089433333,0.035689991452333335,14.000 MeV
-0.0375,-2.22e-16,0.4,0.06314465,0.004041253,46.0,118.0,14.0,0.4089458016166667,0.026172501512333336,14.000 MeV
-0.0375,0.016666667,0.4,0.033922729,0.002171059,46.0,119.00000002,14.0,0.21969490058033336,0.014060501770333335,14.000 MeV
-0.0375,0.033333333,0.4,0.014082561,0.000901285,46.0,119.99999998000001,14.0,0.09120335922300002,0.0058370220883333344,14.000 MeV
-0.0375,0.05,0.4,0.004153182,0.000265803,46.0,121.0,14.0,0.026897391026000004,0.0017214288290000003,14.000 MeV
-0.0375,0.066666667,0.4,0.000937019,6e-05,46.0,122.00000002,14.0,0.006068447383666667,0.0003885800000000001,14.000 MeV
-0.0375,0.083333333,0.4,0.000147901,9.47e-06,46.0,122.99999998000001,14.0,0.0009578561763333334,6.133087666666668e-05,14.000 MeV
-0.0375,0.1,0.4,1.74e-05,1.11e-06,46.0,124.00000000000001,14.0,0.00011268820000000002,7.188730000000001e-06,14.000 MeV
-0.0375,0.116666667,0.4,1.36e-06,8.72e-08,46.0,125.00000002000002,14.0,8.807813333333334e-06,5.647362666666667e-07,14.000 MeV
-0.0375,0.133333333,0.4,1.05e-07,6.73e-09,46.0,125.99999998,14.0,6.80015e-07,4.358572333333334e-08,14.000 MeV
-0.0375,0.15,0.4,6.07e-09,3.89e-10,46.0,127.0,14.0,3.931134333333334e-08,2.519293666666667e-09,14.000 MeV
-0.0375,0.166666667,0.4,8.91e-10,5.7e-11,46.0,128.00000002000002,14.0,5.770413000000001e-09,3.69151e-10,14.000 MeV
-0.0375,0.183333333,0.4,0.0,0.0,46.0,128.99999998,14.0,0.0,0.0,14.000 MeV
-0.0375,0.2,0.4,6.15e-13,3.92e-14,46.0,130.00000000000003,14.0,3.982945000000001e-12,2.5387226666666667e-13,14.000 MeV
-0.0375,0.216666667,0.4,0.0,0.0,46.0,131.00000002000002,14.0,0.0,0.0,14.000 MeV
-3.75e-10,-0.216666667,0.4,0.0,0.0,46.99999999,104.99999998000001,14.0,0.0,0.0,14.000 MeV
-3.75e-10,-0.2,0.4,2.22e-12,1.2e-13,46.99999999,106.00000000000001,14.0,1.437746e-11,7.771600000000001e-13,14.000 MeV
-3.75e-10,-0.183333333,0.4,7.6e-11,4.51e-12,46.99999999,107.00000002000002,14.0,4.922013333333334e-10,2.9208263333333334e-11,14.000 MeV
-3.75e-10,-0.166666667,0.4,2.13e-09,1.15e-10,46.99999999,107.99999998000001,14.0,1.379459e-08,7.447783333333334e-10,14.000 MeV
-3.75e-10,-0.15,0.4,5.13e-08,3.04e-09,46.99999999,109.00000000000001,14.0,3.3223590000000007e-07,1.9688053333333333e-08,14.000 MeV
-3.75e-10,-0.133333333,0.4,7.83e-07,4.2e-08,46.99999999,110.00000002000002,14.0,5.0709690000000004e-06,2.72006e-07,14.000 MeV
-3.75e-10,-0.116666667,0.4,9.91e-06,5.87e-07,46.99999999,110.99999998,14.0,6.418046333333334e-05,3.801607666666667e-06,14.000 MeV
-3.75e-10,-0.1,0.4,9.52e-05,6.09e-06,46.99999999,112.0,14.0,0.0006165469333333334,3.944087000000001e-05,14.000 MeV
-3.75e-10,-0.083333333,0.4,0.000645403,3.83e-05,46.99999999,113.00000002000002,14.0,0.004179844962333334,0.0002480435666666667,14.000 MeV
-3.75e-10,-0.066666667,0.4,0.002651935,0.000206733,46.99999999,113.99999998000001,14.0,0.017174815038333333,0.0013388718190000001,14.000 MeV
-3.75e-10,-0.05,0.4,0.007090887,0.000420328,46.99999999,115.0,14.0,0.045922947841000004,0.0027221842373333334,14.000 MeV
-3.75e-10,-0.033333333,0.4,0.027836908,0.00137919,46.99999999,116.00000002,14.0,0.18028109517733334,0.008932094170000002,14.000 MeV
-3.75e-10,-0.016666667,0.4,0.054883199,0.003253312,46.99999999,116.99999998000001,14.0,0.3554418911236667,0.021069532949333336,14.000 MeV
-3.75e-10,-2.22e-16,0.4,0.083879557,0.004800145,46.99999999,118.0,14.0,0.5432319709843334,0.031087339068333334,14.000 MeV
-3.75e-10,0.016666667,0.4,0.08895371,0.00525439,46.99999999,119.00000002,14.0,0.5760938771966668,0.03402918110333334,14.000 MeV
-3.75e-10,0.033333333,0.4,0.08389125,0.004214494,46.99999999,119.99999998000001,14.0,0.5433076987500001,0.027294467975333338,14.000 MeV
-3.75e-10,0.05,0.4,0.054374101,0.003479948,46.99999999,121.0,14.0,0.35214480277633337,0.02253730323066667,14.000 MeV
-3.75e-10,0.066666667,0.4,0.028187136,0.001649633,46.99999999,122.00000002,14.0,0.18254928844800003,0.010683573185666668,14.000 MeV
-3.75e-10,0.083333333,0.4,0.010446894,0.000668601,46.99999999,122.99999998000001,14.0,0.06765756784200001,0.004330082943000001,14.000 MeV
-3.75e-10,0.1,0.4,0.002926871,0.000187319,46.99999999,124.00000000000001,14.0,0.01895539221966667,0.001213140283666667,14.000 MeV
-3.75e-10,0.116666667,0.4,0.000559979,3.58e-05,46.99999999,125.00000002000002,14.0,0.0036266106636666674,0.00023185273333333338,14.000 MeV
-3.75e-10,0.133333333,0.4,0.000106353,6.81e-06,46.99999999,125.99999998,14.0,0.0006887774790000002,4.4103830000000005e-05,14.000 MeV
-3.75e-10,0.15,0.4,1.44e-05,9.23e-07,46.99999999,127.0,14.0,9.325920000000001e-05,5.977655666666668e-06,14.000 MeV
-3.75e-10,0.166666667,0.4,3.53e-06,2.26e-07,46.99999999,128.00000002000002,14.0,2.286145666666667e-05,1.4636513333333335e-06,14.000 MeV
-3.75e-10,0.183333333,0.4,1.34e-07,8.57e-09,46.99999999,128.99999998,14.0,8.678286666666668e-07,5.550217666666667e-08,14.000 MeV
-3.75e-10,0.2,0.4,1.46e-08,9.34e-10,46.99999999,130.00000000000003,14.0,9.455446666666668e-08,6.0488953333333345e-09,14.000 MeV
-3.75e-10,0.216666667,0.4,9e-10,5.76e-11,46.99999999,131.00000002000002,14.0,5.828700000000001e-09,3.7303680000000005e-10,14.000 MeV
-3.75e-10,0.233333333,0.4,0.0,0.0,46.99999999,131.99999998,14.0,0.0,0.0,14.000 MeV
-3.75e-10,0.25,0.4,0.0,0.0,46.99999999,133.0,14.0,0.0,0.0,14.000 MeV
0.0375,-0.166666667,0.4,0.0,0.0,48.0,107.99999998000001,14.0,0.0,0.0,14.000 MeV
0.0375,-0.15,0.4,4.25e-12,2.72e-13,48.0,109.00000000000001,14.0,2.752441666666667e-11,1.7615626666666668e-12,14.000 MeV
0.0375,-0.133333333,0.4,1.54e-10,9.93e-12,48.0,110.00000002000002,14.0,9.973553333333336e-10,6.430999e-11,14.000 MeV
0.0375,-0.116666667,0.4,4.79e-09,2.67e-10,48.0,110.99999998,14.0,3.102163666666667e-08,1.7291810000000003e-09,14.000 MeV
0.0375,-0.1,0.4,1.73e-08,5.56e-10,48.0,112.0,14.0,1.1204056666666668e-07,3.600841333333334e-09,14.000 MeV
0.0375,-0.083333333,0.4,1.86e-06,1.04e-07,48.0,113.00000002000002,14.0,1.2045980000000002e-05,6.735386666666668e-07,14.000 MeV
0.0375,-0.066666667,0.4,2.06e-05,1.32e-06,48.0,113.99999998000001,14.0,0.00013341246666666667,8.54876e-06,14.000 MeV
0.0375,-0.05,0.4,0.061910538,0.001792476,48.0,115.0,14.0,0.40095328093400007,0.011608672068000002,14.000 MeV
0.0375,-0.033333333,0.4,0.00099004,6.34e-05,48.0,116.00000002,14.0,0.006411829053333334,0.0004105995333333334,14.000 MeV
0.0375,-0.016666667,0.4,0.004287438,0.000239315,48.0,116.99999998000001,14.0,0.027766877634000004,0.001549883711666667,14.000 MeV
0.0375,-2.22e-16,0.4,0.014391857,0.000921078,48.0,118.0,14.0,0.09320646321766668,0.005965208154000001,14.000 MeV
0.0375,0.016666667,0.4,0.035373794,0.001902355,48.0,119.00000002,14.0,0.22909248120866668,0.012320285098333335,14.000 MeV
0.0375,0.033333333,0.4,0.064501282,0.004128077,48.0,119.99999998000001,14.0,0.41773180265933335,0.02673480267766667,14.000 MeV
0.0375,0.05,0.4,0.085645817,0.004605872,48.0,121.0,14.0,0.5546708594976667,0.029829162362666667,14.000 MeV
0.0375,0.066666667,0.4,0.099773076,0.00638548,48.0,122.00000002,14.0,0.6461636978680001,0.041354496973333335,14.000 MeV
0.0375,0.083333333,0.4,0.069828168,0.005379027,48.0,122.99999998000001,14.0,0.452230492024,0.034836371861000005,14.000 MeV
0.0375,0.1,0.4,0.051920722,0.003322914,48.0,124.00000000000001,14.0,0.3362559025793334,0.021520298702000003,14.000 MeV
0.0375,0.116666667,0.4,0.021664843,0.001674869,48.0,125.00000002000002,14.0,0.14030874488233336,0.010847009933666668,14.000 MeV
0.0375,0.133333333,0.4,0.010338978,0.000661695,48.0,125.99999998,14.0,0.06695866785400001,0.004285357385000001,14.000 MeV
0.0375,0.15,0.4,0.003150423,0.000201628,48.0,127.0,14.0,0.020403189489000002,0.0013058101373333334,14.000 MeV
0.0375,0.166666667,0.4,0.001288478,8.25e-05,48.0,128.00000002000002,14.0,0.008344613020666667,0.0005342975,14.000 MeV
0.0375,0.183333333,0.4,0.000318303,2.04e-05,48.0,128.99999998,14.0,0.0020614363290000002,0.00013211720000000002,14.000 MeV
0.0375,0.2,0.4,3.09e-05,1.97e-06,48.0,130.00000000000003,14.0,0.00020011870000000002,1.2758376666666669e-05,14.000 MeV
0.0375,0.216666667,0.4,2.14e-06,1.37e-07,48.0,131.00000002000002,14.0,1.3859353333333334e-05,8.872576666666667e-07,14.000 MeV
0.0375,0.233333333,0.4,8.28e-08,5.3e-09,48.0,131.99999998,14.0,5.362404000000001e-07,3.432456666666667e-08,14.000 MeV
0.0375,0.25,0.4,3.4e-09,2.18e-10,48.0,133.0,14.0,2.2019533333333334e-08,1.411840666666667e-09,14.000 MeV
0.0375,0.266666667,0.4,3.2e-11,2.04e-12,48.0,134.00000002000002,14.0,2.0724266666666668e-10,1.3211720000000003e-11,14.000 MeV
0.0375,0.283333333,0.4,0.0,0.0,48.0,134.99999998,14.0,0.0,0.0,14.000 MeV
0.0375,0.3,0.4,0.0,0.0,48.0,136.0,14.0,0.0,0.0,14.000 MeV
0.075,-0.133333333,0.4,0.0,0.0,49.0,110.00000002000002,14.0,0.0,0.0,14.000 MeV
0.075,-0.116666667,0.4,1.64e-13,1.05e-14,49.0,110.99999998,14.0,1.0621186666666668e-12,6.800150000000001e-14,14.000 MeV
0.075,-0.1,0.4,1.24e-11,7.09e-13,49.0,112.0,14.0,8.030653333333334e-11,4.591720333333334e-12,14.000 MeV
0.075,-0.083333333,0.4,4.97e-10,2.84e-11,49.0,113.00000002000002,14.0,3.2187376666666674e-09,1.8392786666666668e-10,14.000 MeV
0.075,-0.066666667,0.4,1.37e-08,6.24e-10,49.0,113.99999998000001,14.0,8.872576666666667e-08,4.041232000000001e-09,14.000 MeV
0.075,-0.05,0.4,1.76e-07,1.01e-08,49.0,115.0,14.0,1.1398346666666666e-06,6.541096666666668e-08,14.000 MeV
0.075,-0.033333333,0.4,3.59e-06,1.55e-07,49.0,116.00000002,14.0,2.3250036666666667e-05,1.0038316666666667e-06,14.000 MeV
0.075,-0.016666667,0.4,3.59e-05,2.06e-06,49.0,116.99999998000001,14.0,0.0002325003666666667,1.3341246666666669e-05,14.000 MeV
0.075,-2.22e-16,0.4,0.000279711,1.21e-05,49.0,118.0,14.0,0.001811501673,7.836363333333334e-05,14.000 MeV
0.075,0.016666667,0.4,0.001568622,8.99e-05,49.0,119.00000002,14.0,0.010158918946000002,0.0005822223666666667,14.000 MeV
0.075,0.033333333,0.4,0.006240035,0.000269316,49.0,119.99999998000001,14.0,0.04041254667166667,0.0017441801880000005,14.000 MeV
0.075,0.05,0.4,0.018709335,0.001071715,49.0,121.0,14.0,0.12116788990500002,0.006940783578333334,14.000 MeV
0.075,0.066666667,0.4,0.046115438,0.00199032,49.0,122.00000002,14.0,0.2986589483006667,0.01288997576,14.000 MeV
0.075,0.083333333,0.4,0.081900042,0.004691423,49.0,122.99999998000001,14.0,0.5304119720060001,0.03038321915566667,14.000 MeV
0.075,0.1,0.4,0.112336204,0.005328474,49.0,124.00000000000001,14.0,0.7275267025053334,0.034508973782000005,14.000 MeV
0.075,0.116666667,0.4,0.108930692,0.006239802,49.0,125.00000002000002,14.0,0.7054714716226668,0.040411037686000004,14.000 MeV
0.075,0.133333333,0.4,0.109175619,0.005178578,49.0,125.99999998,14.0,0.7070577005170001,0.033538197320666666,14.000 MeV
0.075,0.15,0.4,0.071110745,0.003422681,49.0,127.0,14.0,0.4605368882016667,0.022166423049666668,14.000 MeV
0.075,0.166666667,0.4,0.047357955,0.002246351,49.0,128.00000002000002,14.0,0.306705902565,0.014548117859666669,14.000 MeV
0.075,0.183333333,0.4,0.02522647,0.001192069,49.0,128.99999998,14.0,0.16337502854333336,0.007720236200333334,14.000 MeV
0.075,0.2,0.4,0.006147067,0.000277911,49.0,130.00000000000003,14.0,0.03981045491433334,0.001799844273,14.000 MeV
0.075,0.216666667,0.4,0.001085603,5.32e-05,49.0,131.00000002000002,14.0,0.007030726895666668,0.00034454093333333337,14.000 MeV
0.075,0.233333333,0.4,0.00011674,7.47e-06,49.0,131.99999998,14.0,0.0007560471533333334,4.8378210000000004e-05,14.000 MeV
0.075,0.25,0.4,8.07e-06,5.17e-07,49.0,133.0,14.0,5.2264010000000014e-05,3.3482643333333336e-06,14.000 MeV
0.075,0.266666667,0.4,3.49e-07,2.24e-08,49.0,134.00000002000002,14.0,2.2602403333333338e-06,1.4506986666666668e-07,14.000 MeV
