A_physical,E_physical,Yield_pred
91.00000000000001,10.0,6.1159463
91.00000000000001,11.0,5.756237
91.00000000000001,12.0,5.3181815
91.00000000000001,13.0,4.8202257
91.00000000000001,14.0,4.333206
92.00000002000002,0.0,6.5323877
92.00000002000002,1.0,6.980102
92.00000002000002,2.0,7.3726025
92.00000002000002,3.0,7.5990973
92.00000002000002,4.0,7.593373
92.00000002000002,5.0,7.5339203
92.00000002000002,6.0,7.5230308
92.00000002000002,7.0,7.559351
92.00000002000002,8.0,7.584345
92.00000002000002,9.0,7.486025
92.00000002000002,10.0,7.190878
92.00000002000002,11.0,6.7690024
92.00000002000002,12.0,6.2757754
92.00000002000002,13.0,5.737274
92.00000002000002,14.0,5.230882
93.00000004,0.0,6.7229233
93.00000004,1.0,7.2057476
93.00000004,2.0,7.4860616
93.00000004,3.0,7.5955834
93.00000004,4.0,7.612436
93.00000004,5.0,7.572046
93.00000004,6.0,7.483092
93.00000004,7.0,7.3570786
93.00000004,8.0,7.205004
93.00000004,9.0,7.030711
93.00000004,10.0,6.8273864
93.00000004,11.0,6.576836
93.00000004,12.0,6.2021174
93.00000004,13.0,5.6683455
93.00000004,14.0,5.096018
94.00000000000001,0.0,6.1436796
94.00000000000001,1.0,6.4134927
94.00000000000001,2.0,6.628742
94.00000000000001,3.0,6.761163
94.00000000000001,4.0,6.839015
94.00000000000001,5.0,6.8872266
94.00000000000001,6.0,6.9368424
94.00000000000001,7.0,7.0040154
94.00000000000001,8.0,6.9972734
94.00000000000001,9.0,6.829089
94.00000000000001,10.0,6.6091814
94.00000000000001,11.0,6.36462
94.00000000000001,12.0,6.0142956
94.00000000000001,13.0,5.5697565
94.00000000000001,14.0,5.1183577
95.00000002000002,0.0,6.226175
95.00000002000002,1.0,6.5060115
95.00000002000002,2.0,6.6659403
95.00000002000002,3.0,6.6792526
95.00000002000002,4.0,6.6324577
95.00000002000002,5.0,6.615687
95.00000002000002,6.0,6.6511264
95.00000002000002,7.0,6.6662655
95.00000002000002,8.0,6.632456
95.00000002000002,9.0,6.655978
95.00000002000002,10.0,6.6735473
95.00000002000002,11.0,6.438319
95.00000002000002,12.0,5.932842
95.00000002000002,13.0,5.3582635
95.00000002000002,14.0,4.8446126
95.99999998,0.0,5.7524424
95.99999998,1.0,6.3145247
95.99999998,2.0,6.766443
95.99999998,3.0,7.1282988
95.99999998,4.0,7.433745
95.99999998,5.0,7.6721206
95.99999998,6.0,7.797797
95.99999998,7.0,7.805146
95.99999998,8.0,7.739854
95.99999998,9.0,7.615444
95.99999998,10.0,7.3997307
95.99999998,11.0,7.0671086
95.99999998,12.0,6.6495094
95.99999998,13.0,6.1975513
95.99999998,14.0,5.7187953
97.0,0.0,6.3849244
97.0,1.0,6.7023683
97.0,2.0,6.868523
97.0,3.0,6.916827
97.0,4.0,6.8879147
97.0,5.0,6.814566
97.0,6.0,6.7208037
97.0,7.0,6.6366796
97.0,8.0,6.581386
97.0,9.0,6.519374
97.0,10.0,6.441411
97.0,11.0,6.348168
97.0,12.0,6.208426
97.0,13.0,5.984522
97.0,14.0,5.6484737
98.00000002,0.0,7.452683
98.00000002,1.0,7.5965285
98.00000002,2.0,7.526766
98.00000002,3.0,7.3456087
98.00000002,4.0,7.1256027
98.00000002,5.0,6.932389
98.00000002,6.0,6.8190007
98.00000002,7.0,6.7475176
98.00000002,8.0,6.7017007
98.00000002,9.0,6.6908307
98.00000002,10.0,6.682645
98.00000002,11.0,6.636878
98.00000002,12.0,6.531192
98.00000002,13.0,6.343861
98.00000002,14.0,6.0615044
98.99999998000001,0.0,6.8206577
98.99999998000001,1.0,7.486628
98.99999998000001,2.0,7.792587
98.99999998000001,3.0,7.633126
98.99999998000001,4.0,7.2288074
98.99999998000001,5.0,6.766903
98.99999998000001,6.0,6.354769
98.99999998000001,7.0,6.054134
98.99999998000001,8.0,5.8863807
98.99999998000001,9.0,5.826728
98.99999998000001,10.0,5.8009787
98.99999998000001,11.0,5.718316
98.99999998000001,12.0,5.5645866
98.99999998000001,13.0,5.420481
98.99999998000001,14.0,5.3263226
100.0,0.0,6.27443
100.0,1.0,6.6112933
100.0,2.0,6.793944
100.0,3.0,6.6329117
100.0,4.0,6.329067
100.0,5.0,6.084651
100.0,6.0,5.9269485
100.0,7.0,5.825616
100.0,8.0,5.8104544
100.0,9.0,5.877123
100.0,10.0,5.90843
100.0,11.0,5.8019896
100.0,12.0,5.615938
100.0,13.0,5.4583817
100.0,14.0,5.263706
101.00000002,0.0,4.857503
101.00000002,1.0,5.621881
101.00000002,2.0,6.4027658
101.00000002,3.0,6.855759
101.00000002,4.0,6.790292
101.00000002,5.0,6.496425
101.00000002,6.0,6.205481
101.00000002,7.0,5.94414
101.00000002,8.0,5.742597
101.00000002,9.0,5.62437
101.00000002,10.0,5.5603976
101.00000002,11.0,5.4676714
101.00000002,12.0,5.2717805
101.00000002,13.0,4.9639273
101.00000002,14.0,4.5874267
101.99999998000001,0.0,3.9270358
101.99999998000001,1.0,4.3978844
101.99999998000001,2.0,5.0459986
101.99999998000001,3.0,5.3525686
101.99999998000001,4.0,5.051221
101.99999998000001,5.0,4.706321
101.99999998000001,6.0,4.3135133
101.99999998000001,7.0,3.7961326
101.99999998000001,8.0,3.4543674
101.99999998000001,9.0,3.4232268
101.99999998000001,10.0,3.6525743
101.99999998000001,11.0,3.82531
101.99999998000001,12.0,3.7190285
101.99999998000001,13.0,3.6042595
101.99999998000001,14.0,3.5977132
103.00000000000001,0.0,3.086175
103.00000000000001,1.0,3.8035839
103.00000000000001,2.0,4.3664823
103.00000000000001,3.0,4.7477036
103.00000000000001,4.0,5.0362782
103.00000000000001,5.0,5.1509156
103.00000000000001,6.0,4.8456893
103.00000000000001,7.0,4.343148
103.00000000000001,8.0,3.9486244
103.00000000000001,9.0,3.721411
