Z_physical,E_physical,Yield_pred
63.0,3.0,0.00396312
63.0,4.0,0.005576092
63.0,5.0,0.007795719
63.0,6.0,0.010948546
63.0,7.0,0.015171426
63.0,8.0,0.020310799
63.0,9.0,0.026035853
63.0,10.0,0.032018326
63.0,11.0,0.038076337
63.0,12.0,0.044586435
63.0,13.0,0.05294047
63.0,14.0,0.0644131
64.0,0.0,8.408265e-05
64.0,1.0,0.000112976355
64.0,2.0,0.00015635032
64.0,3.0,0.0002191297
64.0,4.0,0.00031489405
64.0,5.0,0.00049110054
64.0,6.0,0.0008125426
64.0,7.0,0.0013537054
64.0,8.0,0.0022275469
64.0,9.0,0.0036169281
64.0,10.0,0.005630637
64.0,11.0,0.008213321
64.0,12.0,0.011206649
64.0,13.0,0.014449433
64.0,14.0,0.017913729
65.0,0.0,3.433886e-06
65.0,1.0,6.9371295e-06
65.0,2.0,1.3086195e-05
65.0,3.0,2.2972989e-05
65.0,4.0,3.982192e-05
65.0,5.0,6.6368026e-05
65.0,6.0,0.000107471154
65.0,7.0,0.00017296839
65.0,8.0,0.00029803973
65.0,9.0,0.0005267302
65.0,10.0,0.0008908405
65.0,11.0,0.0014940109
65.0,12.0,0.002439624
65.0,13.0,0.0037266149
65.0,14.0,0.005288375
66.0,0.0,5.94548e-07
66.0,1.0,9.4903845e-07
66.0,2.0,1.9268891e-06
66.0,3.0,4.5336164e-06
66.0,4.0,1.0897511e-05
66.0,5.0,2.4177667e-05
66.0,6.0,4.6360026e-05
66.0,7.0,8.0121696e-05
66.0,8.0,0.0001273539
66.0,9.0,0.00019933858
66.0,10.0,0.00030460648
66.0,11.0,0.0004635092
66.0,12.0,0.00072916946
66.0,13.0,0.0011483678
66.0,14.0,0.0017140207
67.00000000000001,0.0,3.2444365e-08
67.00000000000001,1.0,5.164296e-08
67.00000000000001,2.0,1.0098686e-07
67.00000000000001,3.0,2.5574258e-07
67.00000000000001,4.0,5.9065223e-07
67.00000000000001,5.0,7.9020094e-07
67.00000000000001,6.0,1.1264646e-06
67.00000000000001,7.0,2.4931167e-06
67.00000000000001,8.0,7.274346e-06
67.00000000000001,9.0,1.7837905e-05
67.00000000000001,10.0,3.468085e-05
67.00000000000001,11.0,6.192447e-05
67.00000000000001,12.0,0.00010575095
67.00000000000001,13.0,0.0001724189
67.00000000000001,14.0,0.0002899535
68.0,0.0,1.6410611e-09
68.0,1.0,2.8101952e-09
68.0,2.0,6.27451e-09
68.0,3.0,1.7515234e-08
68.0,4.0,5.358747e-08
68.0,5.0,1.3311944e-07
68.0,6.0,3.1754718e-07
68.0,7.0,7.056221e-07
68.0,8.0,8.439507e-07
68.0,9.0,1.3066772e-06
68.0,10.0,3.1958725e-06
68.0,11.0,8.175996e-06
68.0,12.0,1.788434e-05
68.0,13.0,3.5677705e-05
68.0,14.0,6.814501e-05
69.0,0.0,7.59949e-11
69.0,1.0,1.0709089e-10
69.0,2.0,2.0942043e-10
69.0,3.0,4.7935655e-10
69.0,4.0,8.344684e-10
69.0,5.0,1.1457222e-09
69.0,6.0,1.7121972e-09
69.0,7.0,3.61158e-09
69.0,8.0,8.681665e-09
69.0,9.0,1.9111491e-08
69.0,10.0,6.455767e-08
69.0,11.0,2.9362002e-07
69.0,12.0,8.1098494e-07
69.0,13.0,1.3612139e-06
69.0,14.0,2.660176e-06
70.0,0.0,4.0390406e-11
70.0,1.0,3.6867658e-11
70.0,2.0,3.3876374e-11
70.0,3.0,3.3578328e-11
70.0,4.0,3.951733e-11
70.0,5.0,5.823916e-11
70.0,6.0,1.1201755e-10
70.0,7.0,2.8100258e-10
70.0,8.0,7.3110756e-10
70.0,9.0,1.549878e-09
70.0,10.0,2.7633345e-09
70.0,11.0,4.2664405e-09
70.0,12.0,6.7748402e-09
70.0,13.0,1.262341e-08
