Z_physical,E_physical,Yield_pred
43.0,3.0,0.031150712
43.0,4.0,0.025928553
43.0,5.0,0.038384844
43.0,6.0,0.07993815
43.0,7.0,0.2039802
43.0,8.0,0.39735225
43.0,9.0,0.6346456
43.0,10.0,0.9629193
43.0,11.0,1.4057391
43.0,12.0,2.0043721
43.0,13.0,2.6805542
43.0,14.0,3.22346
44.0,0.0,0.014071628
44.0,1.0,0.013729611
44.0,2.0,0.011718866
44.0,3.0,0.010126192
44.0,4.0,0.010775662
44.0,5.0,0.016337767
44.0,6.0,0.033007864
44.0,7.0,0.057818875
44.0,8.0,0.0910528
44.0,9.0,0.17149411
44.0,10.0,0.3462061
44.0,11.0,0.6575456
44.0,12.0,1.1180158
44.0,13.0,1.5743248
44.0,14.0,1.8984357
45.0,0.0,0.02651584
45.0,1.0,0.026752073
45.0,2.0,0.025320766
45.0,3.0,0.02449504
45.0,4.0,0.026489336
45.0,5.0,0.032621518
45.0,6.0,0.04394565
45.0,7.0,0.06379334
45.0,8.0,0.098942176
45.0,9.0,0.16378056
45.0,10.0,0.27515763
45.0,11.0,0.48393768
45.0,12.0,0.7800622
45.0,13.0,1.074046
45.0,14.0,1.2822347
46.0,0.0,0.04391645
46.0,1.0,0.04566564
46.0,2.0,0.04395407
46.0,3.0,0.043186914
46.0,4.0,0.04656997
46.0,5.0,0.056831777
46.0,6.0,0.07815809
46.0,7.0,0.12671462
46.0,8.0,0.2616737
46.0,9.0,0.6027413
46.0,10.0,1.0277363
46.0,11.0,1.4832541
46.0,12.0,1.9248295
46.0,13.0,2.4147344
46.0,14.0,2.8145657
46.99999999,0.0,0.045204
46.99999999,1.0,0.0448953
46.99999999,2.0,0.04262984
46.99999999,3.0,0.042090267
46.99999999,4.0,0.045698024
46.99999999,5.0,0.05503578
46.99999999,6.0,0.07566649
46.99999999,7.0,0.13986659
46.99999999,8.0,0.35629398
46.99999999,9.0,0.8517092
46.99999999,10.0,1.5094495
46.99999999,11.0,2.0148892
46.99999999,12.0,2.822318
46.99999999,13.0,3.7066953
46.99999999,14.0,4.403498
48.0,0.0,0.052157473
48.0,1.0,0.042391952
48.0,2.0,0.033129472
48.0,3.0,0.026997752
48.0,4.0,0.026258992
48.0,5.0,0.032485
48.0,6.0,0.04710286
48.0,7.0,0.070860885
48.0,8.0,0.11695294
48.0,9.0,0.25290224
48.0,10.0,0.55501705
48.0,11.0,1.0548252
48.0,12.0,1.5352516
48.0,13.0,1.8907738
48.0,14.0,2.286547
49.0,0.0,0.4602738
49.0,1.0,0.23144333
49.0,2.0,0.13121715
49.0,3.0,0.10137204
49.0,4.0,0.10308563
49.0,5.0,0.1243421
49.0,6.0,0.18359539
49.0,7.0,0.31384027
49.0,8.0,0.5447353
49.0,9.0,1.0657951
49.0,10.0,1.8768183
49.0,11.0,2.312232
49.0,12.0,2.4838233
49.0,13.0,2.6930437
49.0,14.0,2.8504317
50.0,0.0,3.754974
50.0,1.0,2.72439
50.0,2.0,2.158479
50.0,3.0,1.9778752
50.0,4.0,2.1165261
50.0,5.0,2.5539072
50.0,6.0,3.2830596
50.0,7.0,4.171377
50.0,8.0,5.096514
50.0,9.0,6.0732117
50.0,10.0,7.2355604
50.0,11.0,8.504043
50.0,12.0,9.571413
50.0,13.0,10.012946
50.0,14.0,9.618449
51.0,0.0,8.036527
51.0,1.0,6.3975935
