Z,A,E,Yield,N,Z_parity,N_parity,parity_product,parity_category,Z_magic_prox,N_magic_prox,Z_magic_dist,N_magic_dist,Z_shell_closure,N_shell_closure,any_shell_closure,N_over_Z,symmetry_energy,mass_excess
0.083333333,0.257142857,0.012601461,0.003320857,0.173809524,0.083333333,0.173809524,0.014484126942063491,OE,0.6321839553083497,0.6595787600767852,1.916666667,1.826190476,1,1,1,2.0857142963178283,0.00795855388846022,0.09047619100000001
0.083333333,0.257142857,0.013944368,0.003320857,0.173809524,0.083333333,0.173809524,0.014484126942063491,OE,0.6321839553083497,0.6595787600767852,1.916666667,1.826190476,1,1,1,2.0857142963178283,0.00795855388846022,0.09047619100000001
0.083333333,0.257142857,0.01542873,0.003320857,0.173809524,0.083333333,0.173809524,0.014484126942063491,OE,0.6321839553083497,0.6595787600767852,1.916666667,1.826190476,1,1,1,2.0857142963178283,0.00795855388846022,0.09047619100000001
0.1,0.257142857,0.012365826,0.002862852,0.157142857,0.1,0.157142857,0.0157142857,OE,0.6372408375019714,0.6545446669934358,1.9,1.842857143,1,1,1,1.5714285699842856,0.0031746031604938264,0.05714285699999999
0.1,0.257142857,0.011356992,0.002862852,0.157142857,0.1,0.157142857,0.0157142857,OE,0.6372408375019714,0.6545446669934358,1.9,1.842857143,1,1,1,1.5714285699842856,0.0031746031604938264,0.05714285699999999
0.1,0.257142857,0.010907852,0.002862852,0.157142857,0.1,0.157142857,0.0157142857,OE,0.6372408375019714,0.6545446669934358,1.9,1.842857143,1,1,1,1.5714285699842856,0.0031746031604938264,0.05714285699999999
0.116666667,0.257142857,0.017986026,0.00401212,0.14047619,0.116666667,0.14047619,0.01638888888015873,OE,0.6422938224080751,0.6495041733548165,1.883333333,1.85952381,1,1,1,1.2040816251208746,0.0005511463473079567,0.023809523
0.116666667,0.257142857,0.017537806,0.00401212,0.14047619,0.116666667,0.14047619,0.01638888888015873,OE,0.6422938224080751,0.6495041733548165,1.883333333,1.85952381,1,1,1,1.2040816251208746,0.0005511463473079567,0.023809523
0.116666667,0.257142857,0.015413395,0.00401212,0.14047619,0.116666667,0.14047619,0.01638888888015873,OE,0.6422938224080751,0.6495041733548165,1.883333333,1.85952381,1,1,1,1.2040816251208746,0.0005511463473079567,0.023809523
0.133333333,0.257142857,0.023437985,0.0040047,0.123809524,0.133333333,0.123809524,0.01650793649206349,OE,0.6473421848933358,0.6444580147704772,1.866666667,1.876190476,1,1,1,0.9285714323144643,8.818341186556942e-05,-0.009523808999999994
0.133333333,0.257142857,0.02018532,0.0040047,0.123809524,0.133333333,0.123809524,0.01650793649206349,OE,0.6473421848933358,0.6444580147704772,1.866666667,1.876190476,1,1,1,0.9285714323144643,8.818341186556942e-05,-0.009523808999999994
0.133333333,0.257142857,0.025854133,0.0040047,0.123809524,0.133333333,0.123809524,0.01650793649206349,OE,0.6473421848933358,0.6444580147704772,1.866666667,1.876190476,1,1,1,0.9285714323144643,8.818341186556942e-05,-0.009523808999999994
0.15,0.257142857,0.038144428,0.006934067,0.10714285700000001,0.15,0.10714285700000001,0.01607142855,OE,0.6523851962930692,0.6394069217543925,1.85,1.892857143,1,1,1,0.7142857133285715,0.0017857142986111101,-0.042857142999999986
0.15,0.257142857,0.042832581,0.006934067,0.10714285700000001,0.15,0.10714285700000001,0.01607142855,OE,0.6523851962930692,0.6394069217543925,1.85,1.892857143,1,1,1,0.7142857133285715,0.0017857142986111101,-0.042857142999999986
0.15,0.257142857,0.03984352,0.006934067,0.10714285700000001,0.15,0.10714285700000001,0.01607142855,OE,0.6523851962930692,0.6394069217543925,1.85,1.892857143,1,1,1,0.7142857133285715,0.0017857142986111101,-0.042857142999999986
0.166666667,0.257142857,0.048179195,0.004897293,0.09047619000000001,0.166666667,0.09047619000000001,0.01507936503015873,OE,0.6574221227701136,0.6343516213639789,1.8333333330000001,1.90952381,1,1,1,0.5428571389110287,0.005643739100137171,-0.07619047699999998
0.166666667,0.257142857,0.03954336,0.004897293,0.09047619000000001,0.166666667,0.09047619000000001,0.01507936503015873,OE,0.6574221227701136,0.6343516213639789,1.8333333330000001,1.90952381,1,1,1,0.5428571389110287,0.005643739100137171,-0.07619047699999998
0.166666667,0.257142857,0.047345709,0.004897293,0.09047619000000001,0.166666667,0.09047619000000001,0.01507936503015873,OE,0.6574221227701136,0.6343516213639789,1.8333333330000001,1.90952381,1,1,1,0.5428571389110287,0.005643739100137171,-0.07619047699999998
0.183333333,0.257142857,0.033708215,0.005681016,0.07380952400000002,0.183333333,0.07380952400000002,0.013531746042063494,OE,0.6624522264045736,0.6292928361183198,1.816666667,1.926190476,1,1,1,0.40259740436616304,0.011662257390517827,-0.10952380899999997
0.183333333,0.257142857,0.038358179,0.005681016,0.07380952400000002,0.183333333,0.07380952400000002,0.013531746042063494,OE,0.6624522264045736,0.6292928361183198,1.816666667,1.926190476,1,1,1,0.40259740436616304,0.011662257390517827,-0.10952380899999997
0.183333333,0.257142857,0.030398846,0.005681016,0.07380952400000002,0.183333333,0.07380952400000002,0.013531746042063494,OE,0.6624522264045736,0.6292928361183198,1.816666667,1.926190476,1,1,1,0.40259740436616304,0.011662257390517827,-0.10952380899999997
0.2,0.257142857,0.021603937,0.003083593,0.05714285699999999,0.2,0.05714285699999999,0.011428571399999999,OE,0.6674747662799777,0.6242312829149522,1.8,1.942857143,1,1,1,0.2857142849985714,0.019841269891975315,-0.14285714300000002
0.2,0.257142857,0.016918418,0.003083593,0.05714285699999999,0.2,0.05714285699999999,0.011428571399999999,OE,0.6674747662799777,0.6242312829149522,1.8,1.942857143,1,1,1,0.2857142849985714,0.019841269891975315,-0.14285714300000002
0.2,0.257142857,0.020543759,0.003083593,0.05714285699999999,0.2,0.05714285699999999,0.011428571399999999,OE,0.6674747662799777,0.6242312829149522,1.8,1.942857143,1,1,1,0.2857142849985714,0.019841269891975315,-0.14285714300000002
0.216666667,0.257142857,0.006448239,0.002005719,0.040476189999999995,0.216666667,0.040476189999999995,0.008769841180158729,OE,0.6724889968576936,0.6191676746827525,1.783333333,1.95952381,1,1,1,0.18681318432711747,0.030180776308213312,-0.176190477
0.216666667,0.257142857,0.005854501,0.002005719,0.040476189999999995,0.216666667,0.040476189999999995,0.008769841180158729,OE,0.6724889968576936,0.6191676746827525,1.783333333,1.95952381,1,1,1,0.18681318432711747,0.030180776308213312,-0.176190477
0.216666667,0.257142857,0.005527487,0.002005719,0.040476189999999995,0.216666667,0.040476189999999995,0.008769841180158729,OE,0.6724889968576936,0.6191676746827525,1.783333333,1.95952381,1,1,1,0.18681318432711747,0.030180776308213312,-0.176190477
0.233333333,0.257142857,0.00068664,0.000550091,0.023809524,0.233333333,0.023809524,0.005555555592063491,OE,0.6774941690727944,0.614102719306761,1.766666667,1.976190476,1,1,1,0.1020408172881924,0.04268077582441702,-0.209523809
0.233333333,0.257142857,0.000626524,0.000550091,0.023809524,0.233333333,0.023809524,0.005555555592063491,OE,0.6774941690727944,0.614102719306761,1.766666667,1.976190476,1,1,1,0.1020408172881924,0.04268077582441702,-0.209523809
0.233333333,0.257142857,0.000602081,0.000550091,0.023809524,0.233333333,0.023809524,0.005555555592063491,OE,0.6774941690727944,0.614102719306761,1.766666667,1.976190476,1,1,1,0.1020408172881924,0.04268077582441702,-0.209523809
0.25,0.257142857,7.72e-05,7.72e-05,0.0071428570000000025,0.25,0.0071428570000000025,0.0017857142500000006,OE,0.6824895314237802,0.6090371185540208,1.75,1.992857143,1,1,1,0.028571427999885726,0.057341269940586415,-0.242857143
-0.016666667,0.257142857,0.0,0.0,0.273809524,1.983333333,0.273809524,0.5430555558420636,OE,0.6018008077914833,0.689607247725147,2.016666667,1.726190476,0,1,1,-16.428571112414293,0.08203262820739028,0.290476191
-2.22e-16,0.257142857,0.0,0.0,0.2571428570000002,1.9999999999999998,0.2571428570000002,0.5142857140000003,OE,0.6068661223405359,0.6846272107522038,2.0,1.7428571429999997,0,1,1,257199955390.0968,0.06428571425000022,0.25714285700000045
0.016666667,0.257142857,9.26e-05,9.26e-05,0.24047619,0.016666667,0.24047619,0.00400793658015873,OE,0.6119317858643221,0.6796362837786092,1.983333333,1.75952381,1,1,1,14.428571110562865,0.04869929420739027,0.223809523
0.033333333,0.257142857,0.000155055,0.000155178,0.223809524,0.033333333,0.223809524,0.007460317392063492,OE,0.6169971033959413,0.6746352236375031,1.966666667,1.776190476,1,1,1,6.71428578694143,0.03527336882030179,0.19047619100000002
0.033333333,0.257142857,0.000195121,0.000155178,0.223809524,0.033333333,0.223809524,0.007460317392063492,OE,0.6169971033959413,0.6746352236375031,1.966666667,1.776190476,1,1,1,6.71428578694143,0.03527336882030179,0.19047619100000002
0.033333333,0.257142857,0.000172219,0.000155178,0.223809524,0.033333333,0.223809524,0.007460317392063492,OE,0.6169971033959413,0.6746352236375031,1.966666667,1.776190476,1,1,1,6.71428578694143,0.03527336882030179,0.19047619100000002
0.05,0.257142857,0.000775618,0.000442609,0.207142857,0.05,0.207142857,0.01035714285,OE,0.6220613754483968,0.66962478320196,1.95,1.792857143,1,1,1,4.142857139917143,0.024007936477623462,0.157142857
0.05,0.257142857,0.000725101,0.000442609,0.207142857,0.05,0.207142857,0.01035714285,OE,0.6220613754483968,0.66962478320196,1.95,1.792857143,1,1,1,4.142857139917143,0.024007936477623462,0.157142857
0.05,0.257142857,0.000706406,0.000442609,0.207142857,0.05,0.207142857,0.01035714285,OE,0.6220613754483968,0.66962478320196,1.95,1.792857143,1,1,1,4.142857139917143,0.024007936477623462,0.157142857
0.066666667,0.257142857,0.002183842,0.001428494,0.19047619,0.066666667,0.19047619,0.01269841273015873,OE,0.6271238963482465,0.6646057129904578,1.933333333,1.80952381,1,1,1,2.857142835671428,0.01490299804972565,0.123809523
0.066666667,0.257142857,0.002676993,0.001428494,0.19047619,0.066666667,0.19047619,0.01269841273015873,OE,0.6271238963482465,0.6646057129904578,1.933333333,1.80952381,1,1,1,2.857142835671428,0.01490299804972565,0.123809523
0.066666667,0.257142857,0.002733975,0.001428494,0.19047619,0.066666667,0.19047619,0.01269841273015873,OE,0.6271238963482465,0.6646057129904578,1.933333333,1.80952381,1,1,1,2.857142835671428,0.01490299804972565,0.123809523
0.083333333,0.257142857,0.004667067,0.00152587,0.173809524,0.083333333,0.173809524,0.014484126942063491,OE,0.6321839553083497,0.6595787600767852,1.916666667,1.826190476,1,1,1,2.0857142963178283,0.00795855388846022,0.09047619100000001
0.083333333,0.257142857,0.005079186,0.00152587,0.173809524,0.083333333,0.173809524,0.014484126942063491,OE,0.6321839553083497,0.6595787600767852,1.916666667,1.826190476,1,1,1,2.0857142963178283,0.00795855388846022,0.09047619100000001
0.083333333,0.257142857,0.004606213,0.00152587,0.173809524,0.083333333,0.173809524,0.014484126942063491,OE,0.6321839553083497,0.6595787600767852,1.916666667,1.826190476,1,1,1,2.0857142963178283,0.00795855388846022,0.09047619100000001
0.1,0.257142857,0.011628535,0.003166507,0.157142857,0.1,0.157142857,0.0157142857,OE,0.6372408375019714,0.6545446669934358,1.9,1.842857143,1,1,1,1.5714285699842856,0.0031746031604938264,0.05714285699999999
0.1,0.257142857,0.01262904,0.003166507,0.157142857,0.1,0.157142857,0.0157142857,OE,0.6372408375019714,0.6545446669934358,1.9,1.842857143,1,1,1,1.5714285699842856,0.0031746031604938264,0.05714285699999999
0.1,0.257142857,0.01296524,0.003166507,0.157142857,0.1,0.157142857,0.0157142857,OE,0.6372408375019714,0.6545446669934358,1.9,1.842857143,1,1,1,1.5714285699842856,0.0031746031604938264,0.05714285699999999
0.116666667,0.257142857,0.014264111,0.002602263,0.14047619,0.116666667,0.14047619,0.01638888888015873,OE,0.6422938224080751,0.6495041733548165,1.883333333,1.85952381,1,1,1,1.2040816251208746,0.0005511463473079567,0.023809523
0.116666667,0.257142857,0.012376552,0.002602263,0.14047619,0.116666667,0.14047619,0.01638888888015873,OE,0.6422938224080751,0.6495041733548165,1.883333333,1.85952381,1,1,1,1.2040816251208746,0.0005511463473079567,0.023809523
0.116666667,0.257142857,0.011049861,0.002602263,0.14047619,0.116666667,0.14047619,0.01638888888015873,OE,0.6422938224080751,0.6495041733548165,1.883333333,1.85952381,1,1,1,1.2040816251208746,0.0005511463473079567,0.023809523
0.133333333,0.257142857,0.021128619,0.005631812,0.123809524,0.133333333,0.123809524,0.01650793649206349,OE,0.6473421848933358,0.6444580147704772,1.866666667,1.876190476,1,1,1,0.9285714323144643,8.818341186556942e-05,-0.009523808999999994
0.133333333,0.257142857,0.022379158,0.005631812,0.123809524,0.133333333,0.123809524,0.01650793649206349,OE,0.6473421848933358,0.6444580147704772,1.866666667,1.876190476,1,1,1,0.9285714323144643,8.818341186556942e-05,-0.009523808999999994
0.133333333,0.257142857,0.023353481,0.005631812,0.123809524,0.133333333,0.123809524,0.01650793649206349,OE,0.6473421848933358,0.6444580147704772,1.866666667,1.876190476,1,1,1,0.9285714323144643,8.818341186556942e-05,-0.009523808999999994
0.15,0.257142857,0.049881855,0.007248281,0.10714285700000001,0.15,0.10714285700000001,0.01607142855,OE,0.6523851962930692,0.6394069217543925,1.85,1.892857143,1,1,1,0.7142857133285715,0.0017857142986111101,-0.042857142999999986
0.15,0.257142857,0.045550681,0.007248281,0.10714285700000001,0.15,0.10714285700000001,0.01607142855,OE,0.6523851962930692,0.6394069217543925,1.85,1.892857143,1,1,1,0.7142857133285715,0.0017857142986111101,-0.042857142999999986
0.15,0.257142857,0.052409971,0.007248281,0.10714285700000001,0.15,0.10714285700000001,0.01607142855,OE,0.6523851962930692,0.6394069217543925,1.85,1.892857143,1,1,1,0.7142857133285715,0.0017857142986111101,-0.042857142999999986
0.166666667,0.257142857,0.118561065,0.014779842,0.09047619000000001,0.166666667,0.09047619000000001,0.01507936503015873,OE,0.6574221227701136,0.6343516213639789,1.8333333330000001,1.90952381,1,1,1,0.5428571389110287,0.005643739100137171,-0.07619047699999998
0.166666667,0.257142857,0.121508415,0.014779842,0.09047619000000001,0.166666667,0.09047619000000001,0.01507936503015873,OE,0.6574221227701136,0.6343516213639789,1.8333333330000001,1.90952381,1,1,1,0.5428571389110287,0.005643739100137171,-0.07619047699999998
0.166666667,0.257142857,0.135220819,0.014779842,0.09047619000000001,0.166666667,0.09047619000000001,0.01507936503015873,OE,0.6574221227701136,0.6343516213639789,1.8333333330000001,1.90952381,1,1,1,0.5428571389110287,0.005643739100137171,-0.07619047699999998
0.183333333,0.257142857,0.165545993,0.021664221,0.07380952400000002,0.183333333,0.07380952400000002,0.013531746042063494,OE,0.6624522264045736,0.6292928361183198,1.816666667,1.926190476,1,1,1,0.40259740436616304,0.011662257390517827,-0.10952380899999997
0.183333333,0.257142857,0.195557835,0.021664221,0.07380952400000002,0.183333333,0.07380952400000002,0.013531746042063494,OE,0.6624522264045736,0.6292928361183198,1.816666667,1.926190476,1,1,1,0.40259740436616304,0.011662257390517827,-0.10952380899999997
0.183333333,0.257142857,0.187436525,0.021664221,0.07380952400000002,0.183333333,0.07380952400000002,0.013531746042063494,OE,0.6624522264045736,0.6292928361183198,1.816666667,1.926190476,1,1,1,0.40259740436616304,0.011662257390517827,-0.10952380899999997
0.2,0.257142857,0.226918536,0.02558446,0.05714285699999999,0.2,0.05714285699999999,0.011428571399999999,OE,0.6674747662799777,0.6242312829149522,1.8,1.942857143,1,1,1,0.2857142849985714,0.019841269891975315,-0.14285714300000002
0.2,0.257142857,0.255528157,0.02558446,0.05714285699999999,0.2,0.05714285699999999,0.011428571399999999,OE,0.6674747662799777,0.6242312829149522,1.8,1.942857143,1,1,1,0.2857142849985714,0.019841269891975315,-0.14285714300000002
0.2,0.257142857,0.255381624,0.02558446,0.05714285699999999,0.2,0.05714285699999999,0.011428571399999999,OE,0.6674747662799777,0.6242312829149522,1.8,1.942857143,1,1,1,0.2857142849985714,0.019841269891975315,-0.14285714300000002
0.2,0.257142857,0.212528438,0.02558446,0.05714285699999999,0.2,0.05714285699999999,0.011428571399999999,OE,0.6674747662799777,0.6242312829149522,1.8,1.942857143,1,1,1,0.2857142849985714,0.019841269891975315,-0.14285714300000002
0.2,0.257142857,0.230470862,0.02558446,0.05714285699999999,0.2,0.05714285699999999,0.011428571399999999,OE,0.6674747662799777,0.6242312829149522,1.8,1.942857143,1,1,1,0.2857142849985714,0.019841269891975315,-0.14285714300000002
0.216666667,0.257142857,0.182055076,0.021078426,0.040476189999999995,0.216666667,0.040476189999999995,0.008769841180158729,OE,0.6724889968576936,0.6191676746827525,1.783333333,1.95952381,1,1,1,0.18681318432711747,0.030180776308213312,-0.176190477
0.216666667,0.257142857,0.172241225,0.021078426,0.040476189999999995,0.216666667,0.040476189999999995,0.008769841180158729,OE,0.6724889968576936,0.6191676746827525,1.783333333,1.95952381,1,1,1,0.18681318432711747,0.030180776308213312,-0.176190477
0.216666667,0.257142857,0.187434801,0.021078426,0.040476189999999995,0.216666667,0.040476189999999995,0.008769841180158729,OE,0.6724889968576936,0.6191676746827525,1.783333333,1.95952381,1,1,1,0.18681318432711747,0.030180776308213312,-0.176190477
0.233333333,0.257142857,0.089614487,0.014616014,0.023809524,0.233333333,0.023809524,0.005555555592063491,OE,0.6774941690727944,0.614102719306761,1.766666667,1.976190476,1,1,1,0.1020408172881924,0.04268077582441702,-0.209523809
0.233333333,0.257142857,0.103136767,0.014616014,0.023809524,0.233333333,0.023809524,0.005555555592063491,OE,0.6774941690727944,0.614102719306761,1.766666667,1.976190476,1,1,1,0.1020408172881924,0.04268077582441702,-0.209523809
0.233333333,0.257142857,0.073825067,0.014616014,0.023809524,0.233333333,0.023809524,0.005555555592063491,OE,0.6774941690727944,0.614102719306761,1.766666667,1.976190476,1,1,1,0.1020408172881924,0.04268077582441702,-0.209523809
0.25,0.257142857,0.014321426,0.004464885,0.0071428570000000025,0.25,0.0071428570000000025,0.0017857142500000006,OE,0.6824895314237802,0.6090371185540208,1.75,1.992857143,1,1,1,0.028571427999885726,0.057341269940586415,-0.242857143
0.25,0.257142857,0.013181712,0.004464885,0.0071428570000000025,0.25,0.0071428570000000025,0.0017857142500000006,OE,0.6824895314237802,0.6090371185540208,1.75,1.992857143,1,1,1,0.028571427999885726,0.057341269940586415,-0.242857143
0.25,0.257142857,0.015374837,0.004464885,0.0071428570000000025,0.25,0.0071428570000000025,0.0017857142500000006,OE,0.6824895314237802,0.6090371185540208,1.75,1.992857143,1,1,1,0.028571427999885726,0.057341269940586415,-0.242857143
0.266666667,0.257142857,0.001915681,0.001283431,-0.009523810000000021,0.266666667,1.9904761899999999,0.5307936513301588,OE,0.6874743283644598,0.6039715697383834,1.733333333,2.00952381,1,0,1,-0.035714287455223294,0.07416225797153637,-0.27619047700000005
0.266666667,0.257142857,0.002364385,0.001283431,-0.009523810000000021,0.266666667,1.9904761899999999,0.5307936513301588,OE,0.6874743283644598,0.6039715697383834,1.733333333,2.00952381,1,0,1,-0.035714287455223294,0.07416225797153637,-0.27619047700000005
0.266666667,0.257142857,0.002141262,0.001283431,-0.009523810000000021,0.266666667,1.9904761899999999,0.5307936513301588,OE,0.6874743283644598,0.6039715697383834,1.733333333,2.00952381,1,0,1,-0.035714287455223294,0.07416225797153637,-0.27619047700000005
0.283333333,0.257142857,0.000300452,0.000223233,-0.026190476000000018,0.283333333,1.973809524,0.5592460311420635,OE,0.6924478014042618,0.5989067646534697,1.716666667,2.026190476,1,0,1,-0.09243697422607025,0.09314373871356313,-0.30952380900000004
0.283333333,0.257142857,0.000277354,0.000223233,-0.026190476000000018,0.283333333,1.973809524,0.5592460311420635,OE,0.6924478014042618,0.5989067646534697,1.716666667,2.026190476,1,0,1,-0.09243697422607025,0.09314373871356313,-0.30952380900000004
0.283333333,0.257142857,0.000309177,0.000223233,-0.026190476000000018,0.283333333,1.973809524,0.5592460311420635,OE,0.6924478014042618,0.5989067646534697,1.716666667,2.026190476,1,0,1,-0.09243697422607025,0.09314373871356313,-0.30952380900000004
0.3,0.257142857,1.54e-05,1.54e-05,-0.042857142999999986,0.3,1.957142857,0.5871428571,OE,0.6974091901997944,0.5938433885090292,1.7,2.042857143,1,0,1,-0.14285714333285712,0.11428571444444442,-0.342857143
0.016666667,0.257142857,0.0,0.0,0.24047619,0.016666667,0.24047619,0.00400793658015873,OE,0.6119317858643221,0.6796362837786092,1.983333333,1.75952381,1,1,1,14.428571110562865,0.04869929420739027,0.223809523
0.033333333,0.257142857,0.0,0.0,0.223809524,0.033333333,0.223809524,0.007460317392063492,OE,0.6169971033959413,0.6746352236375031,1.966666667,1.776190476,1,1,1,6.71428578694143,0.03527336882030179,0.19047619100000002
0.05,0.257142857,0.0,0.0,0.207142857,0.05,0.207142857,0.01035714285,OE,0.6220613754483968,0.66962478320196,1.95,1.792857143,1,1,1,4.142857139917143,0.024007936477623462,0.157142857
0.066666667,0.257142857,1.54e-05,1.54e-05,0.19047619,0.066666667,0.19047619,0.01269841273015873,OE,0.6271238963482465,0.6646057129904578,1.933333333,1.80952381,1,1,1,2.857142835671428,0.01490299804972565,0.123809523
0.083333333,0.257142857,0.000393654,0.000321331,0.173809524,0.083333333,0.173809524,0.014484126942063491,OE,0.6321839553083497,0.6595787600767852,1.916666667,1.826190476,1,1,1,2.0857142963178283,0.00795855388846022,0.09047619100000001
0.083333333,0.257142857,0.000354245,0.000321331,0.173809524,0.083333333,0.173809524,0.014484126942063491,OE,0.6321839553083497,0.6595787600767852,1.916666667,1.826190476,1,1,1,2.0857142963178283,0.00795855388846022,0.09047619100000001
0.083333333,0.257142857,0.000377431,0.000321331,0.173809524,0.083333333,0.173809524,0.014484126942063491,OE,0.6321839553083497,0.6595787600767852,1.916666667,1.826190476,1,1,1,2.0857142963178283,0.00795855388846022,0.09047619100000001
0.1,0.257142857,0.001296805,0.000487024,0.157142857,0.1,0.157142857,0.0157142857,OE,0.6372408375019714,0.6545446669934358,1.9,1.842857143,1,1,1,1.5714285699842856,0.0031746031604938264,0.05714285699999999
0.1,0.257142857,0.001141063,0.000487024,0.157142857,0.1,0.157142857,0.0157142857,OE,0.6372408375019714,0.6545446669934358,1.9,1.842857143,1,1,1,1.5714285699842856,0.0031746031604938264,0.05714285699999999
0.1,0.257142857,0.001049616,0.000487024,0.157142857,0.1,0.157142857,0.0157142857,OE,0.6372408375019714,0.6545446669934358,1.9,1.842857143,1,1,1,1.5714285699842856,0.0031746031604938264,0.05714285699999999
0.116666667,0.257142857,0.003151651,0.001256272,0.14047619,0.116666667,0.14047619,0.01638888888015873,OE,0.6422938224080751,0.6495041733548165,1.883333333,1.85952381,1,1,1,1.2040816251208746,0.0005511463473079567,0.023809523
0.116666667,0.257142857,0.002847077,0.001256272,0.14047619,0.116666667,0.14047619,0.01638888888015873,OE,0.6422938224080751,0.6495041733548165,1.883333333,1.85952381,1,1,1,1.2040816251208746,0.0005511463473079567,0.023809523
0.116666667,0.257142857,0.002859083,0.001256272,0.14047619,0.116666667,0.14047619,0.01638888888015873,OE,0.6422938224080751,0.6495041733548165,1.883333333,1.85952381,1,1,1,1.2040816251208746,0.0005511463473079567,0.023809523
0.133333333,0.257142857,0.004320966,0.001500843,0.123809524,0.133333333,0.123809524,0.01650793649206349,OE,0.6473421848933358,0.6444580147704772,1.866666667,1.876190476,1,1,1,0.9285714323144643,8.818341186556942e-05,-0.009523808999999994
0.133333333,0.257142857,0.005567381,0.001500843,0.123809524,0.133333333,0.123809524,0.01650793649206349,OE,0.6473421848933358,0.6444580147704772,1.866666667,1.876190476,1,1,1,0.9285714323144643,8.818341186556942e-05,-0.009523808999999994
0.133333333,0.257142857,0.00489873,0.001500843,0.123809524,0.133333333,0.123809524,0.01650793649206349,OE,0.6473421848933358,0.6444580147704772,1.866666667,1.876190476,1,1,1,0.9285714323144643,8.818341186556942e-05,-0.009523808999999994
0.15,0.257142857,0.012011616,0.002621147,0.10714285700000001,0.15,0.10714285700000001,0.01607142855,OE,0.6523851962930692,0.6394069217543925,1.85,1.892857143,1,1,1,0.7142857133285715,0.0017857142986111101,-0.042857142999999986
0.15,0.257142857,0.010574695,0.002621147,0.10714285700000001,0.15,0.10714285700000001,0.01607142855,OE,0.6523851962930692,0.6394069217543925,1.85,1.892857143,1,1,1,0.7142857133285715,0.0017857142986111101,-0.042857142999999986
0.15,0.257142857,0.012311077,0.002621147,0.10714285700000001,0.15,0.10714285700000001,0.01607142855,OE,0.6523851962930692,0.6394069217543925,1.85,1.892857143,1,1,1,0.7142857133285715,0.0017857142986111101,-0.042857142999999986
0.166666667,0.257142857,0.02145356,0.003997074,0.09047619000000001,0.166666667,0.09047619000000001,0.01507936503015873,OE,0.6574221227701136,0.6343516213639789,1.8333333330000001,1.90952381,1,1,1,0.5428571389110287,0.005643739100137171,-0.07619047699999998
0.166666667,0.257142857,0.022893927,0.003997074,0.09047619000000001,0.166666667,0.09047619000000001,0.01507936503015873,OE,0.6574221227701136,0.6343516213639789,1.8333333330000001,1.90952381,1,1,1,0.5428571389110287,0.005643739100137171,-0.07619047699999998
0.166666667,0.257142857,0.025261594,0.003997074,0.09047619000000001,0.166666667,0.09047619000000001,0.01507936503015873,OE,0.6574221227701136,0.6343516213639789,1.8333333330000001,1.90952381,1,1,1,0.5428571389110287,0.005643739100137171,-0.07619047699999998
0.183333333,0.257142857,0.060966318,0.008030258,0.07380952400000002,0.183333333,0.07380952400000002,0.013531746042063494,OE,0.6624522264045736,0.6292928361183198,1.816666667,1.926190476,1,1,1,0.40259740436616304,0.011662257390517827,-0.10952380899999997
0.183333333,0.257142857,0.056374169,0.008030258,0.07380952400000002,0.183333333,0.07380952400000002,0.013531746042063494,OE,0.6624522264045736,0.6292928361183198,1.816666667,1.926190476,1,1,1,0.40259740436616304,0.011662257390517827,-0.10952380899999997
0.183333333,0.257142857,0.046508937,0.008030258,0.07380952400000002,0.183333333,0.07380952400000002,0.013531746042063494,OE,0.6624522264045736,0.6292928361183198,1.816666667,1.926190476,1,1,1,0.40259740436616304,0.011662257390517827,-0.10952380899999997
0.2,0.257142857,0.229789982,0.021741526,0.05714285699999999,0.2,0.05714285699999999,0.011428571399999999,OE,0.6674747662799777,0.6242312829149522,1.8,1.942857143,1,1,1,0.2857142849985714,0.019841269891975315,-0.14285714300000002
0.2,0.257142857,0.207736479,0.021741526,0.05714285699999999,0.2,0.05714285699999999,0.011428571399999999,OE,0.6674747662799777,0.6242312829149522,1.8,1.942857143,1,1,1,0.2857142849985714,0.019841269891975315,-0.14285714300000002
0.2,0.257142857,0.189640513,0.021741526,0.05714285699999999,0.2,0.05714285699999999,0.011428571399999999,OE,0.6674747662799777,0.6242312829149522,1.8,1.942857143,1,1,1,0.2857142849985714,0.019841269891975315,-0.14285714300000002
0.216666667,0.257142857,0.331117069,0.042574444,0.040476189999999995,0.216666667,0.040476189999999995,0.008769841180158729,OE,0.6724889968576936,0.6191676746827525,1.783333333,1.95952381,1,1,1,0.18681318432711747,0.030180776308213312,-0.176190477
0.216666667,0.257142857,0.354020821,0.042574444,0.040476189999999995,0.216666667,0.040476189999999995,0.008769841180158729,OE,0.6724889968576936,0.6191676746827525,1.783333333,1.95952381,1,1,1,0.18681318432711747,0.030180776308213312,-0.176190477
0.216666667,0.257142857,0.338629168,0.042574444,0.040476189999999995,0.216666667,0.040476189999999995,0.008769841180158729,OE,0.6724889968576936,0.6191676746827525,1.783333333,1.95952381,1,1,1,0.18681318432711747,0.030180776308213312,-0.176190477
0.216666667,0.257142857,0.403345643,0.042574444,0.040476189999999995,0.216666667,0.040476189999999995,0.008769841180158729,OE,0.6724889968576936,0.6191676746827525,1.783333333,1.95952381,1,1,1,0.18681318432711747,0.030180776308213312,-0.176190477
